feature,importance,importance_share,mechanism_group,feature_type,null_type,regime,split_id,model,method
ret_pet,1.544106458473138e-07,2.6269868083865367e-06,polymer_identity,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ret_pla,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ret_pp,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ret_ps,1.8362152201856216e-06,3.12395115914226e-05,polymer_identity,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ret_pvc,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ce_log1p,2.6613083816462435e-05,0.000452768134818,solution_chemistry,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
rpm_log1p,3.753682304781236e-05,0.0006386136035778,solution_chemistry,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
sa_log1p,4.2690284328550375e-05,0.0007262893899703,surface_area_porosity,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
temp_log1p,1.1286265310750388e-05,0.0001920131214049,solution_chemistry,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ph_x_temp,0.0003302770834961,0.0056190007929548,solution_chemistry,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ph_x_ce_log,0.0004031833059793,0.0068593536433799,solution_chemistry,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
temp_x_ce_log,0.0018723506675081,0.0318542836034851,solution_chemistry,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ce_log_x_rpm_log,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ce_over_rpm,0.0525634456400377,0.8942613868493456,solution_chemistry,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ce_over_sa,0.0004602049731864,0.007829462710169,solution_chemistry,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
cd_x_ph,0.0001606909954491,0.0027338343347705,other,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
cd_x_ce_log,0.0002971089962133,0.0050547124482416,other,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
cd_x_sa_log,5.427756673390682e-05,0.0009234237122632,other,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
cr_x_ph,0.0,0.0,other,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
cr_x_ce_log,5.886715230563056e-05,0.0010015062867303,other,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
cr_x_sa_log,1.5936322327525508e-05,0.0002711244959755,other,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
hg_x_ph,0.0001082532169198,0.0018417109212466,other,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
hg_x_ce_log,0.0,0.0,other,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
hg_x_sa_log,1.7823942516104197e-05,0.0003032385597916,other,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
aged_x_fg_any,0.0,0.0,other,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
aged_x_fg_complexing,0.0,0.0,other,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ret_ps_x_fg_any,1.8362152201856216e-06,3.12395115914226e-05,polymer_identity,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ret_pe_x_fg_any,1.5406613912638537e-06,2.6211257189110453e-05,polymer_identity,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ret_pa_x_fg_any,1.1034653235153511e-05,0.0001877324476223,polymer_identity,real,real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
null_random_normal,3.960820516535346e-05,0.0006738540072951,null_feature,,random_noise,group_exp,group_exp_04,elastic_net,elastic_net_permutation
null_random_uniform,7.666184991927949e-06,0.0001304247303282,null_feature,,random_noise,group_exp,group_exp_04,elastic_net,elastic_net_permutation
null_random_binary,1.1802420725026686e-05,0.0002007944684224,null_feature,,random_noise,group_exp,group_exp_04,elastic_net,elastic_net_permutation
null_perm_ph,2.623754962991498e-05,0.0004463791753732,null_feature,,permuted_real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
null_perm_ce,0.0,0.0,null_feature,,permuted_real,group_exp,group_exp_04,elastic_net,elastic_net_permutation
null_study_random_effect,2.089705965688804e-05,0.0003555214716671,null_feature,,group_aware_random,group_exp,group_exp_04,elastic_net,elastic_net_permutation
null_exp_random_effect,4.6109873660116205e-05,0.0007844668298406,null_feature,,group_aware_random,group_exp,group_exp_04,elastic_net,elastic_net_permutation
ph,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
temp,0.0016545463503602,0.0018627862858922,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ce,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
rpm,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
sa,0.0,0.0,surface_area_porosity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
fg_complexing,0.0,0.0,surface_functionality,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
fg_polar,0.0,0.0,surface_functionality,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
fg_any,0.0,0.0,surface_functionality,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ags_aged,0.0630232616258587,0.0709553210300153,aging_state,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ags_virgin,0.0,0.0,aging_state,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ph_missing,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
temp_missing,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
rpm_missing,0.1850615609458555,0.2083532671663755,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
sa_missing,0.0253869191051233,0.0285820972859322,surface_area_porosity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
metal_cd,0.0004070230218558,0.0004582506274245,metal_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
metal_cr,0.0,0.0,metal_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
metal_hg,0.0,0.0,metal_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ret_other,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ret_pa,0.0016953225051066,0.0019086944962222,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ret_pe,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ret_pet,3.2134006023643025e-05,3.61783673927233e-05,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ret_pla,0.0023345103587048,0.0026283300431698,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ret_pp,0.0349326775117985,0.0393292775293409,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ret_ps,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ret_pvc,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ce_log1p,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
rpm_log1p,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
sa_log1p,0.0,0.0,surface_area_porosity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
temp_log1p,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ph_x_temp,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ph_x_ce_log,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
temp_x_ce_log,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ce_log_x_rpm_log,0.030173967207713,0.0339716395936888,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ce_over_rpm,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ce_over_sa,0.0,0.0,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
cd_x_ph,0.0,0.0,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
cd_x_ce_log,0.0,0.0,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
cd_x_sa_log,0.0,0.0,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
cr_x_ph,6.715436004280927e-05,7.560635632744976e-05,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
cr_x_ce_log,0.0120222847566284,0.0135354003016375,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
cr_x_sa_log,0.0,0.0,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
hg_x_ph,0.0,0.0,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
hg_x_ce_log,0.3837689074856562,0.4320697680427604,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
hg_x_sa_log,0.0,0.0,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
aged_x_fg_any,0.0,0.0,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
aged_x_fg_complexing,0.1444880653818769,0.1626732225482026,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ret_ps_x_fg_any,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ret_pe_x_fg_any,0.002720823679448,0.0030632644623725,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
ret_pa_x_fg_any,0.0,0.0,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
null_random_normal,0.0,0.0,null_feature,,random_noise,group_exp,group_exp_04,lightgbm,lightgbm_permutation
null_random_uniform,0.0,0.0,null_feature,,random_noise,group_exp,group_exp_04,lightgbm,lightgbm_permutation
null_random_binary,0.0003975057729763,0.0004475355448955,null_feature,,random_noise,group_exp,group_exp_04,lightgbm,lightgbm_permutation
null_perm_ph,0.0,0.0,null_feature,,permuted_real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
null_perm_ce,4.384235335841424e-05,4.936031834920549e-05,null_feature,,permuted_real,group_exp,group_exp_04,lightgbm,lightgbm_permutation
null_study_random_effect,0.0,0.0,null_feature,,group_aware_random,group_exp,group_exp_04,lightgbm,lightgbm_permutation
null_exp_random_effect,0.0,0.0,null_feature,,group_aware_random,group_exp,group_exp_04,lightgbm,lightgbm_permutation
num__ph,84.0,0.0056330472103004,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__temp,86.0,0.0057671673819742,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ce,550.0,0.0368830472103004,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__rpm,373.0,0.0250134120171673,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__sa,571.0,0.0382913090128755,surface_area_porosity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__fg_complexing,12.0,0.0008047210300429,surface_functionality,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__fg_polar,15.0,0.0010059012875536,surface_functionality,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__fg_any,6.0,0.0004023605150214,surface_functionality,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ags_aged,104.0,0.0069742489270386,aging_state,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ags_virgin,4.0,0.0002682403433476,aging_state,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ph_missing,46.0,0.0030847639484978,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__temp_missing,37.0,0.0024812231759656,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__rpm_missing,111.0,0.0074436695278969,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__sa_missing,59.0,0.0039565450643776,surface_area_porosity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__metal_cd,17.0,0.0011400214592274,metal_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__metal_cr,8.0,0.0005364806866952,metal_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__metal_hg,23.0,0.0015423819742489,metal_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ret_other,60.0,0.0040236051502145,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ret_pa,54.0,0.0036212446351931,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ret_pe,38.0,0.0025482832618025,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ret_pet,10.0,0.000670600858369,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ret_pla,18.0,0.0012070815450643,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ret_pp,141.0,0.0094554721030042,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ret_ps,126.0,0.0084495708154506,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ret_pvc,10.0,0.000670600858369,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ce_log1p,46.0,0.0030847639484978,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__rpm_log1p,42.0,0.0028165236051502,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__sa_log1p,254.0,0.0170332618025751,surface_area_porosity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__temp_log1p,27.0,0.0018106223175965,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ph_x_temp,99.0,0.006638948497854,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ph_x_ce_log,1058.0,0.0709495708154506,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__temp_x_ce_log,602.0,0.0403701716738197,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ce_log_x_rpm_log,544.0,0.0364806866952789,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ce_over_rpm,815.0,0.0546539699570815,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ce_over_sa,766.0,0.0513680257510729,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__cd_x_ph,232.0,0.015557939914163,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__cd_x_ce_log,350.0,0.0234710300429184,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__cd_x_sa_log,504.0,0.0337982832618025,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__cr_x_ph,0.0,0.0,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__cr_x_ce_log,324.0,0.0217274678111587,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__cr_x_sa_log,310.0,0.020788626609442,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__hg_x_ph,142.0,0.0095225321888412,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__hg_x_ce_log,540.0,0.0362124463519313,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__hg_x_sa_log,1.0,6.706008583690987e-05,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__aged_x_fg_any,1.0,6.706008583690987e-05,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__aged_x_fg_complexing,87.0,0.0058342274678111,other,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ret_ps_x_fg_any,54.0,0.0036212446351931,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ret_pe_x_fg_any,74.0,0.0049624463519313,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__ret_pa_x_fg_any,13.0,0.0008717811158798,polymer_identity,real,real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__null_random_normal,949.0,0.0636400214592274,null_feature,real,random_noise,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__null_random_uniform,930.0,0.0623658798283261,null_feature,real,random_noise,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__null_random_binary,107.0,0.0071754291845493,null_feature,real,random_noise,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__null_perm_ph,756.0,0.0506974248927038,null_feature,real,permuted_real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__null_perm_ce,949.0,0.0636400214592274,null_feature,real,permuted_real,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__null_study_random_effect,647.0,0.0433878755364806,null_feature,real,group_aware_random,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
num__null_exp_random_effect,1126.0,0.0755096566523605,null_feature,real,group_aware_random,group_exp,group_exp_04,lightgbm,lightgbm_builtin_gain
ph,0.0017735068920578,0.0019212976877471,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_shap
temp,0.0018156910411084,0.0019669971481741,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_shap
ce,0.014521552966953,0.0157316705465586,solution_chemistry,real,real,group_exp,group_exp_04,lightgbm,lightgbm_shap
